project_name_csv,file_path_csv,project_and_file,touched_by,se_engineers,ml_engineers,hybrid_engineers,num_se_engineer,num_ml_engineer,num_hybrid_engineer,pct_se_engineer,pct_ml_engineer,pct_hybrid_engineer,loc,cc_avg,cc_max,py2_suspected,complexity_tool,bugs_introduced,bugfix_commits_touching_file,deadcode_items_attribute,deadcode_items_class,deadcode_items_function,deadcode_items_other,deadcode_items_property,deadcode_items_total,deadcode_items_variable,design_smell_broken_hierarchy,design_smell_broken_modularization,design_smell_deep_hierarchy,design_smell_deficient_encapsulation,design_smell_feature_envy,design_smell_hub_like_modularization,design_smell_insufficient_modularization,design_smell_multifaceted_abstraction,design_smell_rebellious_hierarchy,design_smell_wide_hierarchy,file_path,impl_smell_complex_conditional,impl_smell_complex_method,impl_smell_empty_catch_clause,impl_smell_long_identifier,impl_smell_long_lambda_function,impl_smell_long_message_chain,impl_smell_long_method,impl_smell_long_parameter_list,impl_smell_long_statement,impl_smell_magic_number,impl_smell_missing_default,mlsmell_broadcasting_feature_not_used,mlsmell_chain_indexing,mlsmell_columns_and_datatype_not_explicitly_set,mlsmell_dataframe_conversion_api_misused,mlsmell_deterministic_algorithm_option_not_used,mlsmell_empty_column_misinitialization,mlsmell_gradients_not_cleared,mlsmell_hyperparameters_not_explicitly_set,mlsmell_in_place_apis_misused,mlsmell_matrix_multiplication_api_misused,mlsmell_memory_not_freed,mlsmell_merge_api_parameter_not_explicitly_set,mlsmell_nan_equivalence_comparison_misused,mlsmell_pytorch_call_method_misused,mlsmell_tensor_array_not_used,mlsmell_unnecessary_iteration,project_name,vuln_bandit_issues_high,vuln_bandit_issues_low,vuln_bandit_issues_medium,vuln_bandit_issues_total,vuln_bandit_test_ids
IntelAI OpenVINO model server,src/test/mediapipe/python/scripts/symmetric_identity_fp32_only.py,IntelAI OpenVINO model server::src/test/mediapipe/python/scripts/symmetric_identity_fp32_only.py,"['Mi osz eglarski', 'Rafal Sapala']",['Mi osz eglarski'],[],['Rafal Sapala'],1,0,1,0.5,0.0,0.5,37.0,2.0,3.0,False,radon,0,0,39,64,86,178,18,561,176,8,36,0,58,0,0,8,98,4,0,src/test/mediapipe/python/scripts/symmetric_identity_fp32_only.py,4,82,0,320,4,20,34,50,1288,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,src/test/mediapipe/python/scripts/symmetric_increment.py,IntelAI OpenVINO model server::src/test/mediapipe/python/scripts/symmetric_increment.py,"['Adrian Tobiszewski', 'Damian Kalinowski', 'Mi osz eglarski', 'Rafal Sapala']","['Adrian Tobiszewski', 'Damian Kalinowski', 'Mi osz eglarski']",[],['Rafal Sapala'],3,0,1,0.75,0.0,0.25,36.0,2.3333333333333335,3.0,False,radon,3,1,102,166,202,455,42,1381,414,24,108,0,190,0,0,24,302,12,0,src/test/mediapipe/python/scripts/symmetric_increment.py,11,242,0,960,12,60,94,145,3797,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,src/test/mediapipe/python/scripts/symmetric_increment_by_2.py,IntelAI OpenVINO model server::src/test/mediapipe/python/scripts/symmetric_increment_by_2.py,"['Damian Kalinowski', 'Mi osz eglarski']","['Damian Kalinowski', 'Mi osz eglarski']",[],[],2,0,0,1.0,0.0,0.0,36.0,1.5,2.0,False,radon,0,0,29,48,58,126,12,392,119,4,18,0,29,0,0,4,51,2,0,src/test/mediapipe/python/scripts/symmetric_increment_by_2.py,2,41,0,160,2,10,17,25,644,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,src/test/mediapipe/python/scripts/symmetric_increment_generator.py,IntelAI OpenVINO model server::src/test/mediapipe/python/scripts/symmetric_increment_generator.py,"['Mi osz eglarski', 'Rafal Sapala']",['Mi osz eglarski'],[],['Rafal Sapala'],1,0,1,0.5,0.0,0.5,,,,,,0,0,30,61,85,177,18,543,172,12,54,0,90,0,0,12,149,6,0,,6,123,0,481,6,30,51,75,1942,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
IntelAI OpenVINO model server,src/test/mediapipe/python/scripts/symmetric_scalar_increment.py,IntelAI OpenVINO model server::src/test/mediapipe/python/scripts/symmetric_scalar_increment.py,['Mi osz eglarski'],['Mi osz eglarski'],[],[],1,0,0,1.0,0.0,0.0,30.0,2.5,3.0,False,radon,0,0,20,30,28,88,6,233,61,4,18,0,35,0,0,4,48,2,0,src/test/mediapipe/python/scripts/symmetric_scalar_increment.py,1,38,0,154,2,10,13,22,595,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,src/test/mediapipe/python/scripts/symmetric_scalar_increment_generator.py,IntelAI OpenVINO model server::src/test/mediapipe/python/scripts/symmetric_scalar_increment_generator.py,['Mi osz eglarski'],['Mi osz eglarski'],[],[],1,0,0,1.0,0.0,0.0,38.0,3.0,4.0,False,radon,0,0,50,86,87,236,18,658,181,8,36,0,66,0,0,8,99,4,0,src/test/mediapipe/python/scripts/symmetric_scalar_increment_generator.py,3,80,0,314,4,20,29,50,1292,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,tests/accuracy/sumarize_results.py,IntelAI OpenVINO model server::tests/accuracy/sumarize_results.py,['Trawinski Dariusz'],['Trawinski Dariusz'],[],[],1,0,0,1.0,0.0,0.0,97.0,3.0,3.0,False,radon,0,0,12,31,25,94,6,203,35,1,16,0,8,0,0,2,38,2,0,tests/accuracy/sumarize_results.py,1,43,0,69,2,0,16,19,608,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,tests/functional/command_wrappers/__init__.py,IntelAI OpenVINO model server::tests/functional/command_wrappers/__init__.py,['Cybulska Natalia'],['Cybulska Natalia'],[],[],1,0,0,1.0,0.0,0.0,16.0,0.0,0.0,False,lizard,0,0,0,0,10,0,0,12,2,0,12,0,14,0,0,0,28,0,0,tests/functional/command_wrappers/__init__.py,0,6,0,98,0,0,10,16,214,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,tests/functional/command_wrappers/server.py,IntelAI OpenVINO model server::tests/functional/command_wrappers/server.py,['Cybulska Natalia'],['Cybulska Natalia'],[],[],1,0,0,1.0,0.0,0.0,23.0,2.0,2.0,False,radon,0,0,0,0,10,0,0,12,2,0,12,0,14,0,0,0,28,0,0,tests/functional/command_wrappers/server.py,0,6,0,98,0,0,10,16,214,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,tests/functional/config.py,IntelAI OpenVINO model server::tests/functional/config.py,"['Adrian Tobiszewski', 'Cybulska Natalia', 'Damian Kalinowski', 'Krzysztof Romanowski', 'Mi osz eglarski', 'Michalik Jan', 'Rafal Jasinski', 'Romanowski Krzysztof', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'jszczepa', 'ncybulsk']","['Adrian Tobiszewski', 'Cybulska Natalia', 'Damian Kalinowski', 'Krzysztof Romanowski', 'Mi osz eglarski', 'Michalik Jan', 'Rafal Jasinski', 'Romanowski Krzysztof', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'jszczepa', 'ncybulsk']",[],[],12,0,0,1.0,0.0,0.0,123.0,0.0,0.0,False,lizard,15,2,156,162,581,297,7,1837,634,56,454,0,550,15,0,50,718,64,0,tests/functional/config.py,38,588,0,3535,9,213,300,496,10670,5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,1,0,1,B101
IntelAI OpenVINO model server,tests/functional/conftest.py,IntelAI OpenVINO model server::tests/functional/conftest.py,"['Adrian Tobiszewski', 'Cybulska Natalia', 'Damian Kalinowski', 'Dariusz Szyfelbein', 'Joanna Nosek', 'Micha Wilkowski', 'Nosek Joanna', 'Rafal Jasinski', 'Romanowski Krzysztof', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'Wilkowski Michal', 'ncybulsk']","['Adrian Tobiszewski', 'Cybulska Natalia', 'Damian Kalinowski', 'Dariusz Szyfelbein', 'Joanna Nosek', 'Micha Wilkowski', 'Nosek Joanna', 'Rafal Jasinski', 'Romanowski Krzysztof', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'Wilkowski Michal', 'ncybulsk']",[],[],13,0,0,1.0,0.0,0.0,257.0,1.894736842105263,5.0,False,radon,28,6,159,177,698,344,21,2155,756,69,534,0,696,17,0,57,965,69,0,tests/functional/conftest.py,42,682,0,4531,11,241,400,671,13129,8409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,1,0,1,B101
IntelAI OpenVINO model server,tests/functional/constants.py,IntelAI OpenVINO model server::tests/functional/constants.py,"['Rafal Jasinski', 'Trawinski Dariusz', 'jszczepa']","['Rafal Jasinski', 'Trawinski Dariusz', 'jszczepa']",[],[],3,0,0,1.0,0.0,0.0,29.0,0.0,0.0,False,lizard,0,0,25,14,76,38,0,241,88,9,48,0,113,0,0,8,111,6,0,tests/functional/constants.py,3,95,0,544,1,30,48,75,1489,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,tests/functional/fixtures/__init__.py,IntelAI OpenVINO model server::tests/functional/fixtures/__init__.py,['Trawinski Dariusz'],['Trawinski Dariusz'],[],[],1,0,0,1.0,0.0,0.0,16.0,0.0,0.0,False,lizard,0,0,0,0,10,0,0,12,2,0,2,0,14,0,0,0,28,0,0,tests/functional/fixtures/__init__.py,0,6,0,98,0,0,10,14,228,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,tests/functional/fixtures/model_conversion_fixtures.py,IntelAI OpenVINO model server::tests/functional/fixtures/model_conversion_fixtures.py,"['Cybulska Natalia', 'Damian Kalinowski', 'Nosek Joanna', 'Rafal Jasinski', 'Romanowski Krzysztof', 'Trawinski Dariusz', 'michalkulakowski']","['Cybulska Natalia', 'Damian Kalinowski', 'Nosek Joanna', 'Rafal Jasinski', 'Romanowski Krzysztof', 'Trawinski Dariusz', 'michalkulakowski']",[],[],7,0,0,1.0,0.0,0.0,62.0,2.5,3.0,False,radon,16,3,37,36,179,69,0,492,171,19,146,0,136,3,0,10,254,14,0,tests/functional/fixtures/model_conversion_fixtures.py,13,162,0,1062,3,42,99,181,3061,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,tests/functional/fixtures/model_download_fixtures.py,IntelAI OpenVINO model server::tests/functional/fixtures/model_download_fixtures.py,"['Adrian Tobiszewski', 'Cybulska Natalia', 'Damian Kalinowski', 'Mariusz Gumowski', 'Nosek Joanna', 'Rafal Jasinski', 'Romanowski Krzysztof', 'Trawinski Dariusz', 'jszczepa']","['Adrian Tobiszewski', 'Cybulska Natalia', 'Damian Kalinowski', 'Mariusz Gumowski', 'Nosek Joanna', 'Rafal Jasinski', 'Romanowski Krzysztof', 'Trawinski Dariusz', 'jszczepa']",[],[],9,0,0,1.0,0.0,0.0,72.0,3.3333333333333335,4.0,False,radon,13,3,53,42,248,104,7,712,258,30,203,0,201,3,0,17,355,18,0,tests/functional/fixtures/model_download_fixtures.py,16,248,0,1508,6,62,143,250,4347,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,tests/functional/fixtures/server_detection_model_fixtures.py,IntelAI OpenVINO model server::tests/functional/fixtures/server_detection_model_fixtures.py,"['Cybulska Natalia', 'Damian Kalinowski', 'Michalik Jan', 'Nosek Joanna', 'Rafal Jasinski', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'ncybulsk']","['Cybulska Natalia', 'Damian Kalinowski', 'Michalik Jan', 'Nosek Joanna', 'Rafal Jasinski', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'ncybulsk']",[],[],8,0,0,1.0,0.0,0.0,68.0,1.0,1.0,False,radon,18,3,51,84,266,100,0,734,233,23,231,0,190,8,0,12,395,31,0,tests/functional/fixtures/server_detection_model_fixtures.py,21,204,0,1585,0,61,145,271,4654,3229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,1,0,1,B101
IntelAI OpenVINO model server,tests/functional/fixtures/server_for_update_fixtures.py,IntelAI OpenVINO model server::tests/functional/fixtures/server_for_update_fixtures.py,"['Cybulska Natalia', 'Damian Kalinowski', 'Michalik Jan', 'Nosek Joanna', 'Rafal Jasinski', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'ncybulsk']","['Cybulska Natalia', 'Damian Kalinowski', 'Michalik Jan', 'Nosek Joanna', 'Rafal Jasinski', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'ncybulsk']",[],[],8,0,0,1.0,0.0,0.0,59.0,1.0,1.0,False,radon,8,2,45,76,241,90,0,657,205,20,213,0,187,7,0,10,376,28,0,tests/functional/fixtures/server_for_update_fixtures.py,18,187,0,1487,0,53,140,236,4307,3298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,tests/functional/fixtures/server_local_models_fixtures.py,IntelAI OpenVINO model server::tests/functional/fixtures/server_local_models_fixtures.py,"['Cybulska Natalia', 'Damian Kalinowski', 'Gumowski Mariusz', 'Kalinowski Damian', 'Mariusz Gumowski', 'Mi osz eglarski', 'Michalik Jan', 'Nosek Joanna', 'Rafal Jasinski', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'ncybulsk']","['Cybulska Natalia', 'Damian Kalinowski', 'Gumowski Mariusz', 'Kalinowski Damian', 'Mariusz Gumowski', 'Mi osz eglarski', 'Michalik Jan', 'Nosek Joanna', 'Rafal Jasinski', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'ncybulsk']",[],[],12,0,0,1.0,0.0,0.0,77.0,1.0,1.0,False,radon,18,3,63,100,336,121,0,917,297,30,312,0,248,10,0,16,534,37,0,tests/functional/fixtures/server_local_models_fixtures.py,24,264,0,2157,0,81,197,354,6101,4505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,1,0,1,B101
IntelAI OpenVINO model server,tests/functional/fixtures/server_multi_model_fixtures.py,IntelAI OpenVINO model server::tests/functional/fixtures/server_multi_model_fixtures.py,"['Cybulska Natalia', 'Gumowski Mariusz', 'Michalik Jan', 'Nosek Joanna', 'Rafal Jasinski', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'Wilkowski Michal', 'ncybulsk']","['Cybulska Natalia', 'Gumowski Mariusz', 'Michalik Jan', 'Nosek Joanna', 'Rafal Jasinski', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'Wilkowski Michal', 'ncybulsk']",[],[],9,0,0,1.0,0.0,0.0,54.0,2.0,2.0,False,radon,18,3,34,55,262,72,0,629,206,24,245,0,151,6,0,8,406,20,0,tests/functional/fixtures/server_multi_model_fixtures.py,22,180,0,1542,0,40,142,279,4313,3442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,1,0,1,B101
IntelAI OpenVINO model server,tests/functional/fixtures/server_remote_models_fixtures.py,IntelAI OpenVINO model server::tests/functional/fixtures/server_remote_models_fixtures.py,"['Cybulska Natalia', 'Damian Kalinowski', 'Michalik Jan', 'Nosek Joanna', 'Rafal Jasinski', 'Rozestwinski Rafal', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'ncybulsk']","['Cybulska Natalia', 'Damian Kalinowski', 'Michalik Jan', 'Nosek Joanna', 'Rafal Jasinski', 'Rozestwinski Rafal', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'ncybulsk']",[],[],9,0,0,1.0,0.0,0.0,168.0,2.8,5.0,False,radon,37,4,51,84,306,104,0,804,259,27,285,0,204,8,0,12,467,31,0,tests/functional/fixtures/server_remote_models_fixtures.py,25,230,0,1837,0,61,171,323,5350,3871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,1,0,1,B101
IntelAI OpenVINO model server,tests/functional/fixtures/server_with_batching_fixtures.py,IntelAI OpenVINO model server::tests/functional/fixtures/server_with_batching_fixtures.py,"['Cybulska Natalia', 'Damian Kalinowski', 'Kalinowski Damian', 'Michalik Jan', 'Nosek Joanna', 'Rafal Jasinski', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'ncybulsk']","['Cybulska Natalia', 'Damian Kalinowski', 'Kalinowski Damian', 'Michalik Jan', 'Nosek Joanna', 'Rafal Jasinski', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'ncybulsk']",[],[],9,0,0,1.0,0.0,0.0,96.0,1.0,1.0,False,radon,18,3,51,84,324,100,0,816,257,27,315,0,246,8,0,12,563,31,0,tests/functional/fixtures/server_with_batching_fixtures.py,23,240,0,2167,0,61,205,363,5876,5181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,1,0,1,B101
IntelAI OpenVINO model server,tests/functional/fixtures/server_with_version_policy_fixtures.py,IntelAI OpenVINO model server::tests/functional/fixtures/server_with_version_policy_fixtures.py,"['Cybulska Natalia', 'Damian Kalinowski', 'Kalinowski Damian', 'Michalik Jan', 'Nosek Joanna', 'Rafal Jasinski', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'ncybulsk']","['Cybulska Natalia', 'Damian Kalinowski', 'Kalinowski Damian', 'Michalik Jan', 'Nosek Joanna', 'Rafal Jasinski', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'ncybulsk']",[],[],9,0,0,1.0,0.0,0.0,67.0,3.0,5.0,False,radon,18,3,46,73,290,92,0,749,248,28,271,0,185,8,0,12,454,26,0,tests/functional/fixtures/server_with_version_policy_fixtures.py,26,212,0,1804,0,60,162,307,4969,3746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,1,0,1,B101
IntelAI OpenVINO model server,tests/functional/fixtures/test_files_fixtures.py,IntelAI OpenVINO model server::tests/functional/fixtures/test_files_fixtures.py,"['Cybulska Natalia', 'Damian Kalinowski', 'Rafal Jasinski', 'ncybulsk']","['Cybulska Natalia', 'Damian Kalinowski', 'Rafal Jasinski', 'ncybulsk']",[],[],4,0,0,1.0,0.0,0.0,48.0,3.0,5.0,False,radon,0,0,17,29,72,34,0,221,69,5,58,0,53,2,0,4,83,11,0,tests/functional/fixtures/test_files_fixtures.py,5,62,0,377,0,21,37,60,1313,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,tests/functional/model/__init__.py,IntelAI OpenVINO model server::tests/functional/model/__init__.py,['Szyfelbein Dariusz'],['Szyfelbein Dariusz'],[],[],1,0,0,1.0,0.0,0.0,16.0,0.0,0.0,False,lizard,0,0,0,0,10,0,0,12,2,0,4,0,14,0,0,0,28,0,0,tests/functional/model/__init__.py,0,6,0,98,0,0,10,14,226,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,tests/functional/model/models_information.py,IntelAI OpenVINO model server::tests/functional/model/models_information.py,"['Adrian Tobiszewski', 'Cybulska Natalia', 'Damian Kalinowski', 'Dariusz Szyfelbein', 'Gumowski Mariusz', 'Jacob27', 'Kalinowski Damian', 'Mariusz Gumowski', 'Rafal Jasinski', 'Rafal Sapala', 'Skowron Jacek', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'jszczepa', 'michalkulakowski', 'ncybulsk']","['Adrian Tobiszewski', 'Cybulska Natalia', 'Damian Kalinowski', 'Dariusz Szyfelbein', 'Gumowski Mariusz', 'Jacob27', 'Kalinowski Damian', 'Mariusz Gumowski', 'Rafal Jasinski', 'Skowron Jacek', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'jszczepa', 'michalkulakowski', 'ncybulsk']",[],['Rafal Sapala'],15,0,1,0.9375,0.0,0.0625,166.0,1.0,1.0,False,radon,11,4,62,23,375,133,14,979,372,51,348,0,275,0,0,23,589,14,0,tests/functional/model/models_information.py,24,365,0,2381,11,70,227,392,6329,5227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,tests/functional/object_model/__init__.py,IntelAI OpenVINO model server::tests/functional/object_model/__init__.py,"['Szyfelbein Dariusz', 'ncybulsk']","['Szyfelbein Dariusz', 'ncybulsk']",[],[],2,0,0,1.0,0.0,0.0,16.0,0.0,0.0,False,lizard,0,0,0,0,14,2,0,24,8,2,20,0,0,0,0,0,26,0,0,tests/functional/object_model/__init__.py,2,6,0,78,0,0,6,16,128,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,tests/functional/object_model/docker.py,IntelAI OpenVINO model server::tests/functional/object_model/docker.py,"['Adrian Tobiszewski', 'Cybulska Natalia', 'Damian Kalinowski', 'Mi osz eglarski', 'Nosek Joanna', 'Rafal Jasinski', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'jszczepa', 'ncybulsk']","['Adrian Tobiszewski', 'Cybulska Natalia', 'Damian Kalinowski', 'Mi osz eglarski', 'Nosek Joanna', 'Rafal Jasinski', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'jszczepa', 'ncybulsk']",[],[],10,0,0,1.0,0.0,0.0,201.0,2.3076923076923075,4.0,False,radon,33,5,166,194,616,311,7,1969,675,55,477,0,560,18,0,46,753,75,0,tests/functional/object_model/docker.py,40,625,0,3520,6,204,333,531,11506,5628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,1,0,1,B101
IntelAI OpenVINO model server,tests/functional/object_model/minio_docker.py,IntelAI OpenVINO model server::tests/functional/object_model/minio_docker.py,"['Cybulska Natalia', 'Damian Kalinowski', 'Rafal Jasinski', 'Szyfelbein Dariusz', 'ncybulsk']","['Cybulska Natalia', 'Damian Kalinowski', 'Rafal Jasinski', 'Szyfelbein Dariusz', 'ncybulsk']",[],[],5,0,0,1.0,0.0,0.0,48.0,2.0,3.0,False,radon,0,0,18,26,116,37,0,299,102,11,118,0,68,3,0,6,155,9,0,tests/functional/object_model/minio_docker.py,11,87,0,682,0,30,57,114,1886,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,tests/functional/object_model/ovms_binary.py,IntelAI OpenVINO model server::tests/functional/object_model/ovms_binary.py,"['Cybulska Natalia', 'Damian Kalinowski', 'Rafal Jasinski', 'ncybulsk']","['Cybulska Natalia', 'Damian Kalinowski', 'Rafal Jasinski', 'ncybulsk']",[],[],4,0,0,1.0,0.0,0.0,107.0,2.4285714285714284,4.0,False,radon,10,1,18,26,71,34,0,225,76,5,58,0,65,3,0,6,85,9,0,tests/functional/object_model/ovms_binary.py,5,65,0,442,0,28,37,63,1365,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,1,0,1,B101
IntelAI OpenVINO model server,tests/functional/object_model/ovms_docker.py,IntelAI OpenVINO model server::tests/functional/object_model/ovms_docker.py,"['Cybulska Natalia', 'Damian Kalinowski', 'Rafal Jasinski', 'Romanowski Krzysztof', 'Skowron Jacek', 'Szyfelbein Dariusz', 'ncybulsk']","['Cybulska Natalia', 'Damian Kalinowski', 'Rafal Jasinski', 'Romanowski Krzysztof', 'Skowron Jacek', 'Szyfelbein Dariusz', 'ncybulsk']",[],[],7,0,0,1.0,0.0,0.0,43.0,2.0,3.0,False,radon,8,1,29,45,168,65,0,452,145,15,162,0,97,4,0,8,217,17,0,tests/functional/object_model/ovms_docker.py,15,127,0,933,0,41,81,154,2695,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,tests/functional/object_model/server.py,IntelAI OpenVINO model server::tests/functional/object_model/server.py,"['Cybulska Natalia', 'Damian Kalinowski', 'Rafal Jasinski', 'Romanowski Krzysztof', 'Skowron Jacek', 'Szyfelbein Dariusz', 'ncybulsk']","['Cybulska Natalia', 'Damian Kalinowski', 'Rafal Jasinski', 'Romanowski Krzysztof', 'Skowron Jacek', 'Szyfelbein Dariusz', 'ncybulsk']",[],[],7,0,0,1.0,0.0,0.0,76.0,2.3333333333333335,4.0,False,radon,33,5,68,110,275,133,0,861,275,20,227,0,218,11,0,16,343,41,0,tests/functional/object_model/server.py,20,237,0,1521,0,83,138,231,4887,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,1,0,1,B101
IntelAI OpenVINO model server,tests/functional/test_batching.py,IntelAI OpenVINO model server::tests/functional/test_batching.py,"['Adrian Tobiszewski', 'Cybulska Natalia', 'Damian Kalinowski', 'Gumowski Mariusz', 'Kalinowski Damian', 'Nosek Joanna', 'Rafal Jasinski', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'Zeglarski Milosz', 'jszczepa', 'mzeglars', 'ngrozae']","['Adrian Tobiszewski', 'Cybulska Natalia', 'Damian Kalinowski', 'Gumowski Mariusz', 'Kalinowski Damian', 'Nosek Joanna', 'Rafal Jasinski', 'Szyfelbein Dariusz', 'Trawinski Dariusz', 'Zeglarski Milosz', 'jszczepa', 'mzeglars']",['ngrozae'],[],12,1,0,0.9230769230769231,0.07692307692307693,0.0,282.0,3.2,5.0,False,radon,49,4,136,155,502,300,6,1631,532,42,385,0,474,11,0,33,686,42,0,tests/functional/test_batching.py,26,427,0,3124,1,152,274,478,8743,6363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
IntelAI OpenVINO model server,tests/functional/test_llm_json.py,IntelAI OpenVINO model server::tests/functional/test_llm_json.py,"['Mi osz eglarski', 'Trawinski Dariusz']","['Mi osz eglarski', 'Trawinski Dariusz']",[],[],2,0,0,1.0,0.0,0.0,361.0,9.4,11.0,False,radon,0,0,77,196,186,618,36,1461,348,24,112,0,190,0,0,24,294,12,0,tests/functional/test_llm_json.py,6,271,0,970,12,60,102,159,4118,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IntelAI OpenVINO model server,0,0,0,0,0
