repo,file,issue_number,developers,topic_id,topic_name,topic_prob
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,401,dhruvbatra,8,8_semantic_scene_id_sim,0.4871818433369599
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,396,"smorad, erikwijmans",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,391,bigbike,3,3_camera_agent_sensor_rotation,0.5646132542235475
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,390,"Skylion007, bigbike",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,388,"DXGatech, KenaHemnani, erikwijmans, fraazor",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,381,"TimForss, erikwijmans",11,11_command_deps_habitat_assimp,0.8429494322606192
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,377,"erikwijmans, erick84mm",3,3_camera_agent_sensor_rotation,0.8537262721276739
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,376,"mosra, wojga, bryanbocao, aclegg3, erikwijmans",18,18_replica_ptexmeshdata_apartment_mesh,0.9857511261227474
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,375,"bryanbocao, dhruvbatra, aclegg3",18,18_replica_ptexmeshdata_apartment_mesh,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,374,"ybgdgh, msbaines",8,8_semantic_scene_id_sim,0.4990529116635609
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,373,"erikwijmans, AAdeleye",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,370,erick84mm,23,23_navmesh_the_pathfinder_point,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,369,"aclegg3, erikwijmans, Kyridiculous2",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,368,phongnhhn92,-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,367,"ronjamoller, aclegg3",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,366,"GELIELEO, erikwijmans",22,22_habitat_import_sim_module,0.5005342257971884
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,364,"picksh, aclegg3",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,361,"bryanbocao, aclegg3",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,358,"bryanbocao, erikwijmans",5,5_egl_habitat_nvidia_cuda,0.34423433231535827
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,354,"bryanbocao, erikwijmans",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,353,"mosra, msbaines, aclegg3",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,351,"Codeczh, Mingxiao-Li, labixiaochao, TianyuCao, erikwijmans",11,11_command_deps_habitat_assimp,0.9716669649887919
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,347,"mathfac, anoopsonar30, erikwijmans, aclegg3",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,345,"mathfac, anoopsonar30, erikwijmans, aclegg3",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,337,"erikwijmans, XiaoSong9905",8,8_semantic_scene_id_sim,0.9569791759137044
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,336,"dhruvbatra, msavva, mosra, mathfac, aclegg3, erikwijmans",8,8_semantic_scene_id_sim,0.6279503585251511
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,332,"dhruvbatra, aclegg3",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,330,"jturner65, dhruvbatra, msbaines, gianscarpe",3,3_camera_agent_sensor_rotation,0.5809529083513965
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,329,"zseymour, erikwijmans",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,328,"smorad, dhruvbatra, erikwijmans, erick84mm",18,18_replica_ptexmeshdata_apartment_mesh,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,327,"marek-at-work, erikwijmans",11,11_command_deps_habitat_assimp,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,323,"mathfac, msbaines",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,321,"yz-cnsdqz, erikwijmans",8,8_semantic_scene_id_sim,0.7866266362966472
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,320,"dhuber23b, aclegg3",8,8_semantic_scene_id_sim,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,319,aclegg3,-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,316,"mathfac, JeremyLinky, erikwijmans, rrwiyatn",22,22_habitat_import_sim_module,0.272790497967066
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,315,"aclegg3, sequoia-hope",18,18_replica_ptexmeshdata_apartment_mesh,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,312,mathfac,-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,302,"dhuber23b, AwokeKnowing, aclegg3",18,18_replica_ptexmeshdata_apartment_mesh,0.9185826064478623
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,301,"mosra, aclegg3",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,300,"mathfac, erikwijmans",3,3_camera_agent_sensor_rotation,0.6239667032333706
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,295,"dhuber23b, GELIELEO, aclegg3",22,22_habitat_import_sim_module,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,288,"haruishi43, smorad, s-gupta, abhiskk, stephen-harmon-newman, jeffjunzhang, erikwijmans, knzo25",5,5_egl_habitat_nvidia_cuda,0.5801884268541321
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,284,"dhuber23b, aclegg3",8,8_semantic_scene_id_sim,0.5125886692650394
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,283,"dhuber23b, aclegg3",19,19_sensor_sim_habitat_spec,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,275,"dhruvbatra, aclegg3",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,274,"dhruvbatra, aclegg3",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,266,"BurakHocaoglu, erikwijmans, aclegg3",11,11_command_deps_habitat_assimp,0.7269284229000098
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,265,chenwydj,23,23_navmesh_the_pathfinder_point,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,263,"francescotaioli, bryanbocao, AgentEXPL, chenwydj, erikwijmans",8,8_semantic_scene_id_sim,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,256,"duggalrahul, bigbike, mathfac, KenaHemnani, erikwijmans",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,255,"chenwydj, erikwijmans",5,5_egl_habitat_nvidia_cuda,0.8388123230865635
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,241,"dhruvbatra, msbaines, aclegg3",23,23_navmesh_the_pathfinder_point,0.9645479713652532
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,236,"dhruvbatra, msbaines",23,23_navmesh_the_pathfinder_point,0.8286839585876021
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,233,"msbaines, aclegg3",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,216,"SenZHANG-GitHub, erikwijmans",5,5_egl_habitat_nvidia_cuda,0.4810231500118463
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,215,"Xiaoming-Zhao, changanc",11,11_command_deps_habitat_assimp,0.6927997063024927
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,212,"aclegg3, Kyridiculous2",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,210,"mathfac, aclegg3, Skylion007, bigbike",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,205,"danmou, mosra, erikwijmans",11,11_command_deps_habitat_assimp,0.7414240619229706
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,201,"placeforyiming, erikwijmans",3,3_camera_agent_sensor_rotation,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,199,"placeforyiming, aclegg3",3,3_camera_agent_sensor_rotation,0.8978647866818021
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,192,"bigbike, msbaines",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,183,"MCZack95, bigbike, mathfac, erikwijmans",11,11_command_deps_habitat_assimp,0.5991510456927734
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,182,"SenZHANG-GitHub, erikwijmans",5,5_egl_habitat_nvidia_cuda,0.34222830128476617
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,181,"BurakHocaoglu, aclegg3",3,3_camera_agent_sensor_rotation,0.7249323997659394
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,180,"erikwijmans, meikai1023",11,11_command_deps_habitat_assimp,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,179,"SenZHANG-GitHub, mosra",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,177,burrussmp,-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,167,"dhuber23b, erikwijmans, aclegg3",19,19_sensor_sim_habitat_spec,0.5025816061501333
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,165,"srama2512, aclegg3",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,157,"bigbike, mosra",19,19_sensor_sim_habitat_spec,0.5205038037367895
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,146,"BurakHocaoglu, devendrachaplot, erikwijmans, msbaines",11,11_command_deps_habitat_assimp,0.6275094057725671
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,145,"mathfac, bryanbocao, erikwijmans, HaolinLiu97",11,11_command_deps_habitat_assimp,0.643198989313523
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,137,"Dhciolfi, mosra",11,11_command_deps_habitat_assimp,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,136,"dhuber23b, aclegg3",11,11_command_deps_habitat_assimp,0.6444914853766814
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,135,"DianDYu, erikwijmans",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,131,"jingweiz, erikwijmans",3,3_camera_agent_sensor_rotation,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,130,"BurakHocaoglu, erikwijmans, aclegg3",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,129,"DianDYu, erikwijmans",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,127,"nowhereman1999, MichelleAppel, FishAres, Skylion007, erikwijmans",11,11_command_deps_habitat_assimp,0.8993746029010773
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,125,"srama2512, erikwijmans",19,19_sensor_sim_habitat_spec,0.5723911816000643
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,122,"Welius13, erikwijmans",11,11_command_deps_habitat_assimp,0.7202115042910335
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,121,"msavva, mosra",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,115,"dhruvbatra, mpiseno, ChanganVR, cesleem, erikwijmans",11,11_command_deps_habitat_assimp,0.7591566417786214
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,111,"iszihan, naoto0804",23,23_navmesh_the_pathfinder_point,0.9200996313704551
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,102,"PsycoTodd, erikwijmans",8,8_semantic_scene_id_sim,0.6284916887756753
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,101,"aphalak, erikwijmans",3,3_camera_agent_sensor_rotation,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,100,"iszihan, PsycoTodd, erikwijmans",18,18_replica_ptexmeshdata_apartment_mesh,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,99,"erikwijmans, medhagitnod",8,8_semantic_scene_id_sim,0.5511203753174837
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,98,"AlonzoTG, dhruvbatra, aclegg3",11,11_command_deps_habitat_assimp,0.6074667893321036
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,97,"danmou, anoopsonar30, erikwijmans, aclegg3",3,3_camera_agent_sensor_rotation,0.6284126182319546
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,96,"erikwijmans, ronjamoller, medhagitnod",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,95,"erikwijmans, ToniRV",15,15_tensor_at_task_datarep,0.606896075741527
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,94,"anoopsonar30, erikwijmans, aclegg3",5,5_egl_habitat_nvidia_cuda,0.38624662915053
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,93,"mathfac, anoopsonar30, erikwijmans, ankanbansal",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,92,"alexklwong, erikwijmans",22,22_habitat_import_sim_module,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,90,"alexklwong, erikwijmans",11,11_command_deps_habitat_assimp,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,88,"erikwijmans, nickgraz",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,86,"michaelthreet, erikwijmans",11,11_command_deps_habitat_assimp,0.9049972870220595
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,83,"erikwijmans, phongnhhn92",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,82,"hzyjerry, Kyridiculous2, mathfac, balloch, erikwijmans",22,22_habitat_import_sim_module,0.972577718405562
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,81,"placeforyiming, mosra, doyled-it",11,11_command_deps_habitat_assimp,0.701470226448849
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,80,"QingquanBao, placeforyiming, mosra, chenhaomingbob, GuoPingPan, aclegg3, leobxpan, erikwijmans",3,3_camera_agent_sensor_rotation,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,79,"erikwijmans, phongnhhn92",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,78,"weilinie, erikwijmans",22,22_habitat_import_sim_module,0.36715478016943465
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,77,"erikwijmans, medhagitnod",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,65,"erikwijmans, medhagitnod",3,3_camera_agent_sensor_rotation,0.5922116322425658
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,54,"dhruvbatra, msavva, edbeeching, mosra, medhagitnod, mathfac, Rendok, erikwijmans",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,52,erikwijmans,3,3_camera_agent_sensor_rotation,0.5933233452219239
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,51,"mathfac, dhruvbatra, erikwijmans",3,3_camera_agent_sensor_rotation,0.9777772014456643
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,50,"edbeeching, dhruvbatra, erikwijmans",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,49,vcartillier3,8,8_semantic_scene_id_sim,0.6152511794519157
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,48,"msavva, erikwijmans, medhagitnod",22,22_habitat_import_sim_module,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,47,"erikwijmans, medhagitnod",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,45,mathfac,-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,44,mathfac,23,23_navmesh_the_pathfinder_point,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,42,"Skylion007, mosra, aclegg3",11,11_command_deps_habitat_assimp,0.7656367831366974
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,36,"mathfac, mosra, erikwijmans, danielgordon10",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,34,"erikwijmans, brucecui97",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,32,"anoopsonar30, takuma-yoneda, PatZhuang, StOnEGiggity, mathfac, KenaHemnani, erikwijmans",5,5_egl_habitat_nvidia_cuda,0.664925447085044
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,28,"erikwijmans, danielgordon10",5,5_egl_habitat_nvidia_cuda,0.34222830128476617
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,26,"erikwijmans, danielgordon10",22,22_habitat_import_sim_module,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,25,"erikwijmans, danielgordon10",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,24,"erikwijmans, danielgordon10",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,23,"erikwijmans, david2611",8,8_semantic_scene_id_sim,0.5437382850656592
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,22,"dhruvbatra, erikwijmans",8,8_semantic_scene_id_sim,0.5057429266760908
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,19,"eric-xw, aclegg3",8,8_semantic_scene_id_sim,0.4977599314216797
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,18,"ZwwWayne, mosra, erikwijmans",5,5_egl_habitat_nvidia_cuda,0.40150676146785136
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,16,"dhruvbatra, msavva, mosra, aty8, erikwijmans",11,11_command_deps_habitat_assimp,0.6090834976582784
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,13,"erikwijmans, danielgordon10",22,22_habitat_import_sim_module,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,9,mathfac,-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,7,"helennn, erikwijmans",11,11_command_deps_habitat_assimp,0.643874076867685
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,5,"mathfac, srama2512, erikwijmans",-1,-1_habitat_the_src_to,0.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,4,"rakeshshrestha31, erikwijmans",3,3_camera_agent_sensor_rotation,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,3,HighlyAuditory,3,3_camera_agent_sensor_rotation,0.5341921726663978
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,2,"odellus, erikwijmans",22,22_habitat_import_sim_module,1.0
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1,"mathfac, Skylion007, erikwijmans, maximecb",-1,-1_habitat_the_src_to,0.0
GKalliatakis_Keras-VGG16-places365_issues,GKalliatakis_Keras-VGG16-places365_issues.json,21,angelorobo,-1,-1_habitat_the_src_to,0.0
GKalliatakis_Keras-VGG16-places365_issues,GKalliatakis_Keras-VGG16-places365_issues.json,20,"davidwdw, huntkao",7,7_the_layer_loss_pytorch,0.7128061986406176
GKalliatakis_Keras-VGG16-places365_issues,GKalliatakis_Keras-VGG16-places365_issues.json,19,emerald4622,-1,-1_habitat_the_src_to,0.0
GKalliatakis_Keras-VGG16-places365_issues,GKalliatakis_Keras-VGG16-places365_issues.json,18,"lilymetime, jam-iee",-1,-1_habitat_the_src_to,0.0
GKalliatakis_Keras-VGG16-places365_issues,GKalliatakis_Keras-VGG16-places365_issues.json,17,"GKalliatakis, ZoulfikarShmayssani",6,6_trained_model_pretrained_you,0.8161633521511706
GKalliatakis_Keras-VGG16-places365_issues,GKalliatakis_Keras-VGG16-places365_issues.json,15,"albertobeto, northtree",-1,-1_habitat_the_src_to,0.0
GKalliatakis_Keras-VGG16-places365_issues,GKalliatakis_Keras-VGG16-places365_issues.json,13,"GKalliatakis, icarocd",-1,-1_habitat_the_src_to,0.0
GKalliatakis_Keras-VGG16-places365_issues,GKalliatakis_Keras-VGG16-places365_issues.json,12,"hiarsal, GKalliatakis",-1,-1_habitat_the_src_to,0.0
GKalliatakis_Keras-VGG16-places365_issues,GKalliatakis_Keras-VGG16-places365_issues.json,11,"GKalliatakis, icarocd",-1,-1_habitat_the_src_to,0.0
GKalliatakis_Keras-VGG16-places365_issues,GKalliatakis_Keras-VGG16-places365_issues.json,9,"atunick, GKalliatakis",-1,-1_habitat_the_src_to,0.0
GKalliatakis_Keras-VGG16-places365_issues,GKalliatakis_Keras-VGG16-places365_issues.json,7,"GoncaloBFM, GKalliatakis",-1,-1_habitat_the_src_to,0.0
GKalliatakis_Keras-VGG16-places365_issues,GKalliatakis_Keras-VGG16-places365_issues.json,6,"xeoi, GKalliatakis",-1,-1_habitat_the_src_to,0.0
GKalliatakis_Keras-VGG16-places365_issues,GKalliatakis_Keras-VGG16-places365_issues.json,5,"pavelgonchar, atunick, several27, Oktai15, kelly-xuxixi, ppgnk, DongChen06, ramprs, GKalliatakis",-1,-1_habitat_the_src_to,0.0
GKalliatakis_Keras-VGG16-places365_issues,GKalliatakis_Keras-VGG16-places365_issues.json,2,"fmaglia, GKalliatakis",42,42_acc_val_epoch_loss,1.0
GKalliatakis_Keras-VGG16-places365_issues,GKalliatakis_Keras-VGG16-places365_issues.json,1,"xjcvip007, GKalliatakis",-1,-1_habitat_the_src_to,0.0
gsurma_cartpole_issues,gsurma_cartpole_issues.json,6,steven-ja,-1,-1_habitat_the_src_to,0.0
gsurma_cartpole_issues,gsurma_cartpole_issues.json,4,birdmw,33,33_action_sac_plt_ep,1.0
gsurma_cartpole_issues,gsurma_cartpole_issues.json,3,chinmaySwami,25,25_h5py_self_py_keras,0.9191619930596315
gsurma_cartpole_issues,gsurma_cartpole_issues.json,2,ramy-e-ali,-1,-1_habitat_the_src_to,0.0
gsurma_face_generator_issues,gsurma_face_generator_issues.json,1,veilupt,-1,-1_habitat_the_src_to,0.0
gsurma_image_generator_issues,gsurma_image_generator_issues.json,8,joandies,30,30_training_predict_save_stop,1.0
gsurma_image_generator_issues,gsurma_image_generator_issues.json,7,Raijin003,-1,-1_habitat_the_src_to,0.0
gsurma_image_generator_issues,gsurma_image_generator_issues.json,6,"kdazzle, vikasnr, WaelShaikh",-1,-1_habitat_the_src_to,0.0
gsurma_image_generator_issues,gsurma_image_generator_issues.json,5,"markhanslip, sam2332, NaChuaN666",42,42_acc_val_epoch_loss,0.9413225074242147
gsurma_image_generator_issues,gsurma_image_generator_issues.json,4,"jpfender, gsurma",30,30_training_predict_save_stop,1.0
gsurma_image_generator_issues,gsurma_image_generator_issues.json,3,artleague,-1,-1_habitat_the_src_to,0.0
gsurma_image_generator_issues,gsurma_image_generator_issues.json,2,"baizhenmao95, gsurma",17,17_memory_gpu_batch_size,1.0
gsurma_image_generator_issues,gsurma_image_generator_issues.json,1,"ghost, gsurma",-1,-1_habitat_the_src_to,0.0
gsurma_text_predictor_issues,gsurma_text_predictor_issues.json,9,nullf0,-1,-1_habitat_the_src_to,0.0
gsurma_text_predictor_issues,gsurma_text_predictor_issues.json,8,N07070,27,27_tensorflow_keras_tf_py,1.0
gsurma_text_predictor_issues,gsurma_text_predictor_issues.json,7,"joeycurnutt, JuanERombado",-1,-1_habitat_the_src_to,0.0
gsurma_text_predictor_issues,gsurma_text_predictor_issues.json,6,hermesonbf,1,1_score_bert_bertscore_the,0.3622733147483524
gsurma_text_predictor_issues,gsurma_text_predictor_issues.json,5,hermesonbf,4,4_som_minisom_the_justglowing,0.7633628983485633
gsurma_text_predictor_issues,gsurma_text_predictor_issues.json,3,"siusoon, gsurma",-1,-1_habitat_the_src_to,0.0
gsurma_text_predictor_issues,gsurma_text_predictor_issues.json,2,"fonzai, siusoon, gsurma",25,25_h5py_self_py_keras,1.0
gsurma_text_predictor_issues,gsurma_text_predictor_issues.json,1,"nidhikamath91, gsurma",30,30_training_predict_save_stop,0.9779647160419387
Ha0Tang_AttentionGAN_issues,Ha0Tang_AttentionGAN_issues.json,36,yichuan-huang,-1,-1_habitat_the_src_to,0.0
Ha0Tang_AttentionGAN_issues,Ha0Tang_AttentionGAN_issues.json,35,yyyyoite,35,35_attention_attentiongan_scheme_mask,1.0
Ha0Tang_AttentionGAN_issues,Ha0Tang_AttentionGAN_issues.json,34,Kathir71,45,45_simplification_code_available_degree,1.0
Ha0Tang_AttentionGAN_issues,Ha0Tang_AttentionGAN_issues.json,32,KayolanSenp,6,6_trained_model_pretrained_you,1.0
Ha0Tang_AttentionGAN_issues,Ha0Tang_AttentionGAN_issues.json,31,laoliu97,35,35_attention_attentiongan_scheme_mask,0.5058401765118193
